review_id,review_text,rating,date,platform,helpful_count,review_length,user_name,title
appstore_sample_760,"Too many in-app purchases, very expensive",2,2025-05-29,app_store,0,41,User_9895,Disappointing
appstore_sample_761,"Great storyline, characters are well designed",3,2025-05-29,app_store,0,45,User_6735,Could be better
appstore_sample_762,Amazing world design and exploration,1,2025-05-29,app_store,0,36,User_1994,Highly recommended
appstore_sample_763,"Much better than Genshin, finally a worthy competitor",2,2025-05-29,app_store,0,53,User_1648,Disappointing
appstore_sample_764,"Too many in-app purchases, very expensive",3,2025-05-29,app_store,0,41,User_6199,Worth playing
appstore_sample_765,Optimization needed for older iPhone models,1,2025-05-29,app_store,0,43,User_7429,Love it!
appstore_sample_766,"Too many in-app purchases, very expensive",5,2025-05-29,app_store,0,41,User_8023,Love it!
appstore_sample_767,Loading times are too long,5,2025-05-29,app_store,0,26,User_1624,Highly recommended
appstore_sample_768,"Battery drain is terrible, but gameplay is addictive",5,2025-05-29,app_store,0,52,User_3778,Worth playing
appstore_sample_769,Love this game! Graphics are stunning on iPhone,1,2025-05-29,app_store,0,47,User_7593,Good but needs work
appstore_sample_770,"Gacha rates are fair, got lucky with pulls",3,2025-05-29,app_store,0,42,User_3380,Fantastic experience
appstore_sample_771,Love this game! Graphics are stunning on iPhone,5,2025-05-29,app_store,0,47,User_9329,Fantastic experience
appstore_sample_772,F2P friendly compared to other gacha games,5,2025-05-29,app_store,0,42,User_3460,Love it!
appstore_sample_773,Loading times are too long,3,2025-05-29,app_store,0,26,User_7572,Could be better
appstore_sample_774,Best mobile RPG I've played this year,1,2025-05-29,app_store,0,37,User_3872,Mixed feelings
appstore_sample_775,F2P friendly compared to other gacha games,2,2025-05-29,app_store,0,42,User_5984,Could be better
appstore_sample_776,Customer support is very responsive,3,2025-05-29,app_store,0,35,User_4044,Fantastic experience
appstore_sample_777,Combat system feels so smooth on iOS,4,2025-05-29,app_store,0,36,User_5839,Could be better
appstore_sample_778,Beautiful music and sound effects,5,2025-05-29,app_store,0,33,User_5186,Love it!
appstore_sample_779,"Too many in-app purchases, very expensive",4,2025-05-29,app_store,0,41,User_9330,Good but needs work
appstore_sample_780,"Gacha rates are fair, got lucky with pulls",3,2025-05-29,app_store,0,42,User_3593,Amazing game!
appstore_sample_781,Best mobile RPG I've played this year,5,2025-05-29,app_store,0,37,User_3420,Highly recommended
appstore_sample_782,Game crashes frequently on my device,1,2025-05-29,app_store,0,36,User_1144,Good but needs work
appstore_sample_783,"Much better than Genshin, finally a worthy competitor",2,2025-05-29,app_store,0,53,User_5886,Mixed feelings
appstore_sample_784,F2P friendly compared to other gacha games,3,2025-05-29,app_store,0,42,User_8754,Fantastic experience
appstore_sample_785,Optimization needed for older iPhone models,2,2025-05-29,app_store,0,43,User_8278,Disappointing
appstore_sample_786,Amazing world design and exploration,5,2025-05-29,app_store,0,36,User_5068,Good but needs work
appstore_sample_787,Best mobile RPG I've played this year,1,2025-05-29,app_store,0,37,User_3722,Highly recommended
appstore_sample_788,Customer support is very responsive,4,2025-05-29,app_store,0,35,User_9575,Great potential
appstore_sample_789,Combat system feels so smooth on iOS,1,2025-05-29,app_store,0,36,User_7147,Fantastic experience
appstore_sample_790,"Too many in-app purchases, very expensive",3,2025-05-29,app_store,0,41,User_1626,Amazing game!
appstore_sample_791,Amazing world design and exploration,5,2025-05-29,app_store,0,36,User_4532,Mixed feelings
appstore_sample_792,Game crashes frequently on my device,4,2025-05-29,app_store,0,36,User_4941,Great potential
appstore_sample_793,F2P friendly compared to other gacha games,3,2025-05-29,app_store,0,42,User_4636,Could be better
appstore_sample_794,F2P friendly compared to other gacha games,1,2025-05-29,app_store,0,42,User_4309,Could be better
appstore_sample_795,Amazing world design and exploration,5,2025-05-29,app_store,0,36,User_1588,Fantastic experience
appstore_sample_796,F2P friendly compared to other gacha games,4,2025-05-29,app_store,0,42,User_5217,Disappointing
appstore_sample_797,Love this game! Graphics are stunning on iPhone,1,2025-05-29,app_store,0,47,User_9440,Good but needs work
appstore_sample_798,"Great storyline, characters are well designed",4,2025-05-29,app_store,0,45,User_4553,Highly recommended
appstore_sample_799,Amazing world design and exploration,2,2025-05-29,app_store,0,36,User_7336,Amazing game!
appstore_sample_800,"Great storyline, characters are well designed",5,2025-05-29,app_store,0,45,User_2732,Highly recommended
appstore_sample_801,"Battery drain is terrible, but gameplay is addictive",4,2025-05-29,app_store,0,52,User_7271,Disappointing
appstore_sample_802,Amazing world design and exploration,5,2025-05-29,app_store,0,36,User_6297,Good but needs work
appstore_sample_803,Love this game! Graphics are stunning on iPhone,1,2025-05-29,app_store,0,47,User_5925,Love it!
appstore_sample_804,"Much better than Genshin, finally a worthy competitor",4,2025-05-29,app_store,0,53,User_7928,Disappointing
appstore_sample_805,"Battery drain is terrible, but gameplay is addictive",1,2025-05-29,app_store,0,52,User_7723,Amazing game!
appstore_sample_806,"Too many in-app purchases, very expensive",4,2025-05-29,app_store,0,41,User_9732,Fantastic experience
appstore_sample_807,Best mobile RPG I've played this year,5,2025-05-29,app_store,0,37,User_3537,Amazing game!
appstore_sample_808,Optimization needed for older iPhone models,5,2025-05-29,app_store,0,43,User_2782,Highly recommended
appstore_sample_809,"Much better than Genshin, finally a worthy competitor",2,2025-05-29,app_store,0,53,User_1000,Amazing game!
appstore_sample_810,Optimization needed for older iPhone models,5,2025-05-29,app_store,0,43,User_4498,Could be better
appstore_sample_811,"Too many in-app purchases, very expensive",4,2025-05-29,app_store,0,41,User_1362,Worth playing
appstore_sample_812,Game crashes frequently on my device,3,2025-05-29,app_store,0,36,User_4175,Amazing game!
appstore_sample_813,Love this game! Graphics are stunning on iPhone,4,2025-05-29,app_store,0,47,User_2412,Worth playing
appstore_sample_814,Love this game! Graphics are stunning on iPhone,4,2025-05-29,app_store,0,47,User_3278,Mixed feelings
appstore_sample_815,Customer support is very responsive,2,2025-05-29,app_store,0,35,User_9028,Highly recommended
appstore_sample_816,Game crashes frequently on my device,1,2025-05-29,app_store,0,36,User_8700,Amazing game!
appstore_sample_817,Beautiful music and sound effects,2,2025-05-29,app_store,0,33,User_6516,Highly recommended
appstore_sample_818,"Battery drain is terrible, but gameplay is addictive",1,2025-05-29,app_store,0,52,User_8966,Highly recommended
appstore_sample_819,"Battery drain is terrible, but gameplay is addictive",5,2025-05-29,app_store,0,52,User_8504,Highly recommended
appstore_sample_820,Optimization needed for older iPhone models,4,2025-05-29,app_store,0,43,User_7873,Love it!
appstore_sample_821,Love this game! Graphics are stunning on iPhone,3,2025-05-29,app_store,0,47,User_2459,Good but needs work
appstore_sample_822,"Too many in-app purchases, very expensive",3,2025-05-29,app_store,0,41,User_9737,Could be better
appstore_sample_823,"Much better than Genshin, finally a worthy competitor",1,2025-05-29,app_store,0,53,User_8197,Highly recommended
appstore_sample_824,Combat system feels so smooth on iOS,5,2025-05-29,app_store,0,36,User_7838,Mixed feelings
appstore_sample_825,Loading times are too long,1,2025-05-29,app_store,0,26,User_3647,Mixed feelings
appstore_sample_826,"Gacha rates are fair, got lucky with pulls",3,2025-05-29,app_store,0,42,User_2314,Great potential
appstore_sample_827,Best mobile RPG I've played this year,5,2025-05-29,app_store,0,37,User_7466,Love it!
appstore_sample_828,Loading times are too long,5,2025-05-29,app_store,0,26,User_7798,Worth playing
appstore_sample_829,Best mobile RPG I've played this year,4,2025-05-29,app_store,0,37,User_2358,Fantastic experience
appstore_sample_830,Love this game! Graphics are stunning on iPhone,4,2025-05-29,app_store,0,47,User_7796,Disappointing
appstore_sample_831,F2P friendly compared to other gacha games,1,2025-05-29,app_store,0,42,User_9491,Disappointing
appstore_sample_832,"Much better than Genshin, finally a worthy competitor",2,2025-05-29,app_store,0,53,User_9671,Great potential
appstore_sample_833,"Gacha rates are fair, got lucky with pulls",1,2025-05-29,app_store,0,42,User_6164,Highly recommended
appstore_sample_834,Combat system feels so smooth on iOS,2,2025-05-29,app_store,0,36,User_3326,Could be better
appstore_sample_835,Best mobile RPG I've played this year,2,2025-05-29,app_store,0,37,User_1742,Fantastic experience
appstore_sample_836,"Too many in-app purchases, very expensive",3,2025-05-29,app_store,0,41,User_1278,Disappointing
appstore_sample_837,Amazing world design and exploration,5,2025-05-29,app_store,0,36,User_6427,Could be better
appstore_sample_838,Customer support is very responsive,3,2025-05-29,app_store,0,35,User_4025,Good but needs work
appstore_sample_839,Customer support is very responsive,5,2025-05-29,app_store,0,35,User_7251,Mixed feelings
appstore_sample_840,Loading times are too long,3,2025-05-29,app_store,0,26,User_7521,Disappointing
appstore_sample_841,Customer support is very responsive,5,2025-05-29,app_store,0,35,User_4545,Could be better
appstore_sample_842,Game crashes frequently on my device,2,2025-05-29,app_store,0,36,User_4161,Disappointing
appstore_sample_843,Game crashes frequently on my device,3,2025-05-29,app_store,0,36,User_3502,Highly recommended
appstore_sample_844,"Much better than Genshin, finally a worthy competitor",1,2025-05-29,app_store,0,53,User_6199,Fantastic experience
appstore_sample_845,Beautiful music and sound effects,4,2025-05-29,app_store,0,33,User_8253,Disappointing
appstore_sample_846,Beautiful music and sound effects,5,2025-05-29,app_store,0,33,User_3634,Fantastic experience
appstore_sample_847,Game crashes frequently on my device,4,2025-05-29,app_store,0,36,User_8051,Disappointing
appstore_sample_848,"Gacha rates are fair, got lucky with pulls",5,2025-05-29,app_store,0,42,User_8215,Highly recommended
appstore_sample_849,Game crashes frequently on my device,3,2025-05-29,app_store,0,36,User_9689,Disappointing
appstore_sample_850,"Too many in-app purchases, very expensive",4,2025-05-29,app_store,0,41,User_8421,Disappointing
appstore_sample_851,Best mobile RPG I've played this year,2,2025-05-29,app_store,0,37,User_9692,Good but needs work
appstore_sample_852,"Too many in-app purchases, very expensive",3,2025-05-29,app_store,0,41,User_2267,Mixed feelings
appstore_sample_853,Customer support is very responsive,5,2025-05-29,app_store,0,35,User_7590,Fantastic experience
appstore_sample_854,Optimization needed for older iPhone models,2,2025-05-29,app_store,0,43,User_1830,Could be better
appstore_sample_855,F2P friendly compared to other gacha games,5,2025-05-29,app_store,0,42,User_4224,Could be better
appstore_sample_856,"Battery drain is terrible, but gameplay is addictive",5,2025-05-29,app_store,0,52,User_7941,Amazing game!
appstore_sample_857,Loading times are too long,5,2025-05-29,app_store,0,26,User_2329,Mixed feelings
appstore_sample_858,Optimization needed for older iPhone models,3,2025-05-29,app_store,0,43,User_9276,Love it!
appstore_sample_859,"Gacha rates are fair, got lucky with pulls",2,2025-05-29,app_store,0,42,User_4041,Worth playing
appstore_sample_860,Best mobile RPG I've played this year,2,2025-05-29,app_store,0,37,User_6315,Fantastic experience
appstore_sample_861,"Great storyline, characters are well designed",2,2025-05-29,app_store,0,45,User_4603,Disappointing
appstore_sample_862,Combat system feels so smooth on iOS,5,2025-05-29,app_store,0,36,User_9088,Love it!
appstore_sample_863,Optimization needed for older iPhone models,4,2025-05-29,app_store,0,43,User_6802,Disappointing
appstore_sample_864,"Much better than Genshin, finally a worthy competitor",4,2025-05-29,app_store,0,53,User_3583,Highly recommended
appstore_sample_865,Amazing world design and exploration,3,2025-05-29,app_store,0,36,User_8510,Fantastic experience
appstore_sample_866,Amazing world design and exploration,4,2025-05-29,app_store,0,36,User_7583,Love it!
appstore_sample_867,Love this game! Graphics are stunning on iPhone,4,2025-05-29,app_store,0,47,User_7424,Worth playing
appstore_sample_868,"Too many in-app purchases, very expensive",3,2025-05-29,app_store,0,41,User_9499,Highly recommended
appstore_sample_869,"Too many in-app purchases, very expensive",4,2025-05-29,app_store,0,41,User_7777,Amazing game!
appstore_sample_870,Best mobile RPG I've played this year,4,2025-05-29,app_store,0,37,User_5109,Disappointing
appstore_sample_871,"Gacha rates are fair, got lucky with pulls",2,2025-05-29,app_store,0,42,User_3532,Worth playing
appstore_sample_872,"Gacha rates are fair, got lucky with pulls",1,2025-05-29,app_store,0,42,User_1656,Mixed feelings
appstore_sample_873,"Great storyline, characters are well designed",5,2025-05-29,app_store,0,45,User_4032,Could be better
appstore_sample_874,"Gacha rates are fair, got lucky with pulls",5,2025-05-29,app_store,0,42,User_7971,Highly recommended
appstore_sample_875,Amazing world design and exploration,5,2025-05-29,app_store,0,36,User_6910,Disappointing
appstore_sample_876,Love this game! Graphics are stunning on iPhone,5,2025-05-29,app_store,0,47,User_6039,Good but needs work
appstore_sample_877,Customer support is very responsive,1,2025-05-29,app_store,0,35,User_6526,Worth playing
appstore_sample_878,"Gacha rates are fair, got lucky with pulls",2,2025-05-29,app_store,0,42,User_8009,Could be better
appstore_sample_879,"Much better than Genshin, finally a worthy competitor",1,2025-05-29,app_store,0,53,User_2111,Fantastic experience
appstore_sample_880,Love this game! Graphics are stunning on iPhone,4,2025-05-29,app_store,0,47,User_7799,Highly recommended
appstore_sample_881,Love this game! Graphics are stunning on iPhone,4,2025-05-29,app_store,0,47,User_9107,Worth playing
appstore_sample_882,Best mobile RPG I've played this year,3,2025-05-29,app_store,0,37,User_7026,Mixed feelings
appstore_sample_883,F2P friendly compared to other gacha games,2,2025-05-29,app_store,0,42,User_3399,Good but needs work
appstore_sample_884,Love this game! Graphics are stunning on iPhone,5,2025-05-29,app_store,0,47,User_3359,Highly recommended
appstore_sample_885,F2P friendly compared to other gacha games,4,2025-05-29,app_store,0,42,User_4545,Disappointing
appstore_sample_886,Game crashes frequently on my device,1,2025-05-29,app_store,0,36,User_9719,Amazing game!
appstore_sample_887,Game crashes frequently on my device,1,2025-05-29,app_store,0,36,User_6774,Great potential
appstore_sample_888,Combat system feels so smooth on iOS,4,2025-05-29,app_store,0,36,User_3542,Highly recommended
appstore_sample_889,"Too many in-app purchases, very expensive",4,2025-05-29,app_store,0,41,User_3576,Great potential
appstore_sample_890,Customer support is very responsive,1,2025-05-29,app_store,0,35,User_5412,Fantastic experience
appstore_sample_891,"Too many in-app purchases, very expensive",1,2025-05-29,app_store,0,41,User_9728,Disappointing
appstore_sample_892,Combat system feels so smooth on iOS,2,2025-05-29,app_store,0,36,User_1909,Highly recommended
appstore_sample_893,Game crashes frequently on my device,1,2025-05-29,app_store,0,36,User_8704,Worth playing
appstore_sample_894,Loading times are too long,4,2025-05-29,app_store,0,26,User_9730,Amazing game!
appstore_sample_895,Best mobile RPG I've played this year,3,2025-05-29,app_store,0,37,User_6686,Good but needs work
appstore_sample_896,Beautiful music and sound effects,4,2025-05-29,app_store,0,33,User_7683,Disappointing
appstore_sample_897,Beautiful music and sound effects,1,2025-05-29,app_store,0,33,User_4599,Fantastic experience
appstore_sample_898,Beautiful music and sound effects,3,2025-05-29,app_store,0,33,User_3433,Disappointing
appstore_sample_899,"Much better than Genshin, finally a worthy competitor",4,2025-05-29,app_store,0,53,User_7360,Highly recommended
appstore_sample_900,Love this game! Graphics are stunning on iPhone,2,2025-05-29,app_store,0,47,User_7084,Mixed feelings
appstore_sample_901,Loading times are too long,3,2025-05-29,app_store,0,26,User_8831,Great potential
appstore_sample_902,Combat system feels so smooth on iOS,4,2025-05-29,app_store,0,36,User_9133,Mixed feelings
appstore_sample_903,Amazing world design and exploration,1,2025-05-29,app_store,0,36,User_5733,Love it!
appstore_sample_904,Customer support is very responsive,5,2025-05-29,app_store,0,35,User_3571,Love it!
appstore_sample_905,Combat system feels so smooth on iOS,5,2025-05-29,app_store,0,36,User_4639,Worth playing
appstore_sample_906,"Battery drain is terrible, but gameplay is addictive",2,2025-05-29,app_store,0,52,User_3952,Disappointing
appstore_sample_907,"Too many in-app purchases, very expensive",3,2025-05-29,app_store,0,41,User_8015,Disappointing
appstore_sample_908,Customer support is very responsive,3,2025-05-29,app_store,0,35,User_6518,Love it!
appstore_sample_909,"Too many in-app purchases, very expensive",3,2025-05-29,app_store,0,41,User_6106,Good but needs work
appstore_sample_910,Loading times are too long,5,2025-05-29,app_store,0,26,User_1659,Good but needs work
appstore_sample_911,"Great storyline, characters are well designed",1,2025-05-29,app_store,0,45,User_8302,Disappointing
appstore_sample_912,"Too many in-app purchases, very expensive",4,2025-05-29,app_store,0,41,User_3163,Could be better
appstore_sample_913,"Gacha rates are fair, got lucky with pulls",2,2025-05-29,app_store,0,42,User_8229,Great potential
appstore_sample_914,Love this game! Graphics are stunning on iPhone,3,2025-05-29,app_store,0,47,User_9940,Fantastic experience
appstore_sample_915,"Battery drain is terrible, but gameplay is addictive",1,2025-05-29,app_store,0,52,User_1332,Love it!
appstore_sample_916,"Gacha rates are fair, got lucky with pulls",5,2025-05-29,app_store,0,42,User_1380,Disappointing
appstore_sample_917,"Great storyline, characters are well designed",1,2025-05-29,app_store,0,45,User_3331,Fantastic experience
appstore_sample_918,"Gacha rates are fair, got lucky with pulls",1,2025-05-29,app_store,0,42,User_8896,Love it!
appstore_sample_919,"Gacha rates are fair, got lucky with pulls",3,2025-05-29,app_store,0,42,User_5612,Fantastic experience
appstore_sample_920,F2P friendly compared to other gacha games,2,2025-05-29,app_store,0,42,User_3564,Could be better
appstore_sample_921,"Battery drain is terrible, but gameplay is addictive",3,2025-05-29,app_store,0,52,User_4567,Fantastic experience
appstore_sample_922,Customer support is very responsive,2,2025-05-29,app_store,0,35,User_2101,Great potential
appstore_sample_923,Beautiful music and sound effects,1,2025-05-29,app_store,0,33,User_9249,Love it!
appstore_sample_924,Best mobile RPG I've played this year,3,2025-05-29,app_store,0,37,User_4291,Amazing game!
appstore_sample_925,Loading times are too long,2,2025-05-29,app_store,0,26,User_6407,Worth playing
appstore_sample_926,"Gacha rates are fair, got lucky with pulls",5,2025-05-29,app_store,0,42,User_3215,Mixed feelings
appstore_sample_927,"Gacha rates are fair, got lucky with pulls",1,2025-05-29,app_store,0,42,User_4938,Love it!
appstore_sample_928,"Much better than Genshin, finally a worthy competitor",1,2025-05-29,app_store,0,53,User_7611,Highly recommended
appstore_sample_929,Loading times are too long,3,2025-05-29,app_store,0,26,User_7289,Great potential
appstore_sample_930,Love this game! Graphics are stunning on iPhone,2,2025-05-29,app_store,0,47,User_7119,Fantastic experience
appstore_sample_931,"Too many in-app purchases, very expensive",3,2025-05-29,app_store,0,41,User_8454,Highly recommended
appstore_sample_932,Optimization needed for older iPhone models,1,2025-05-29,app_store,0,43,User_8523,Fantastic experience
appstore_sample_933,"Great storyline, characters are well designed",5,2025-05-29,app_store,0,45,User_3405,Amazing game!
appstore_sample_934,Optimization needed for older iPhone models,4,2025-05-29,app_store,0,43,User_5911,Worth playing
appstore_sample_935,"Great storyline, characters are well designed",2,2025-05-29,app_store,0,45,User_8998,Love it!
appstore_sample_936,"Too many in-app purchases, very expensive",2,2025-05-29,app_store,0,41,User_9810,Worth playing
appstore_sample_937,"Battery drain is terrible, but gameplay is addictive",5,2025-05-29,app_store,0,52,User_8229,Fantastic experience
appstore_sample_938,F2P friendly compared to other gacha games,2,2025-05-29,app_store,0,42,User_2504,Amazing game!
appstore_sample_939,Game crashes frequently on my device,5,2025-05-29,app_store,0,36,User_6430,Could be better
appstore_sample_940,"Battery drain is terrible, but gameplay is addictive",1,2025-05-29,app_store,0,52,User_6957,Love it!
appstore_sample_941,Amazing world design and exploration,4,2025-05-29,app_store,0,36,User_3090,Could be better
appstore_sample_942,"Gacha rates are fair, got lucky with pulls",2,2025-05-29,app_store,0,42,User_6224,Worth playing
appstore_sample_943,Beautiful music and sound effects,3,2025-05-29,app_store,0,33,User_5507,Could be better
appstore_sample_944,Amazing world design and exploration,5,2025-05-29,app_store,0,36,User_5297,Love it!
appstore_sample_945,"Much better than Genshin, finally a worthy competitor",3,2025-05-29,app_store,0,53,User_6389,Good but needs work
appstore_sample_946,"Too many in-app purchases, very expensive",1,2025-05-29,app_store,0,41,User_3066,Mixed feelings
appstore_sample_947,Optimization needed for older iPhone models,3,2025-05-29,app_store,0,43,User_9700,Fantastic experience
appstore_sample_948,Best mobile RPG I've played this year,5,2025-05-29,app_store,0,37,User_3189,Amazing game!
appstore_sample_949,Beautiful music and sound effects,3,2025-05-29,app_store,0,33,User_7597,Could be better
appstore_sample_950,F2P friendly compared to other gacha games,4,2025-05-29,app_store,0,42,User_4408,Could be better
appstore_sample_951,Combat system feels so smooth on iOS,3,2025-05-29,app_store,0,36,User_6202,Fantastic experience
appstore_sample_952,"Battery drain is terrible, but gameplay is addictive",1,2025-05-29,app_store,0,52,User_1963,Love it!
appstore_sample_953,"Gacha rates are fair, got lucky with pulls",4,2025-05-29,app_store,0,42,User_4947,Great potential
appstore_sample_954,F2P friendly compared to other gacha games,4,2025-05-29,app_store,0,42,User_5092,Disappointing
appstore_sample_955,Beautiful music and sound effects,1,2025-05-29,app_store,0,33,User_7263,Highly recommended
appstore_sample_956,Beautiful music and sound effects,5,2025-05-29,app_store,0,33,User_6250,Love it!
appstore_sample_957,Amazing world design and exploration,4,2025-05-29,app_store,0,36,User_3098,Love it!
appstore_sample_958,Loading times are too long,4,2025-05-29,app_store,0,26,User_1671,Disappointing
appstore_sample_959,F2P friendly compared to other gacha games,2,2025-05-29,app_store,0,42,User_1759,Highly recommended
appstore_sample_960,"Great storyline, characters are well designed",2,2025-05-29,app_store,0,45,User_6645,Highly recommended
appstore_sample_961,Game crashes frequently on my device,2,2025-05-29,app_store,0,36,User_9250,Great potential
appstore_sample_962,Combat system feels so smooth on iOS,3,2025-05-29,app_store,0,36,User_2249,Highly recommended
appstore_sample_963,Optimization needed for older iPhone models,2,2025-05-29,app_store,0,43,User_4697,Disappointing
appstore_sample_964,F2P friendly compared to other gacha games,3,2025-05-29,app_store,0,42,User_4870,Disappointing
appstore_sample_965,Loading times are too long,2,2025-05-29,app_store,0,26,User_3668,Highly recommended
appstore_sample_966,Combat system feels so smooth on iOS,4,2025-05-29,app_store,0,36,User_3138,Fantastic experience
appstore_sample_967,Loading times are too long,3,2025-05-29,app_store,0,26,User_6632,Mixed feelings
appstore_sample_968,Loading times are too long,2,2025-05-29,app_store,0,26,User_7096,Mixed feelings
appstore_sample_969,"Battery drain is terrible, but gameplay is addictive",1,2025-05-29,app_store,0,52,User_8105,Good but needs work
appstore_sample_970,"Too many in-app purchases, very expensive",3,2025-05-29,app_store,0,41,User_2013,Great potential
appstore_sample_971,"Great storyline, characters are well designed",2,2025-05-29,app_store,0,45,User_7691,Disappointing
appstore_sample_972,Amazing world design and exploration,3,2025-05-29,app_store,0,36,User_1125,Amazing game!
appstore_sample_973,"Great storyline, characters are well designed",1,2025-05-29,app_store,0,45,User_8524,Good but needs work
appstore_sample_974,Love this game! Graphics are stunning on iPhone,1,2025-05-29,app_store,0,47,User_3380,Mixed feelings
appstore_sample_975,Love this game! Graphics are stunning on iPhone,1,2025-05-29,app_store,0,47,User_5581,Highly recommended
appstore_sample_976,Optimization needed for older iPhone models,4,2025-05-29,app_store,0,43,User_7814,Great potential
appstore_sample_977,F2P friendly compared to other gacha games,1,2025-05-29,app_store,0,42,User_1472,Amazing game!
appstore_sample_978,Loading times are too long,2,2025-05-29,app_store,0,26,User_9954,Mixed feelings
appstore_sample_979,"Much better than Genshin, finally a worthy competitor",5,2025-05-29,app_store,0,53,User_6101,Highly recommended
appstore_sample_980,Customer support is very responsive,2,2025-05-29,app_store,0,35,User_8061,Disappointing
appstore_sample_981,F2P friendly compared to other gacha games,1,2025-05-29,app_store,0,42,User_1245,Fantastic experience
appstore_sample_982,"Much better than Genshin, finally a worthy competitor",1,2025-05-29,app_store,0,53,User_3476,Amazing game!
appstore_sample_983,Customer support is very responsive,3,2025-05-29,app_store,0,35,User_7372,Could be better
appstore_sample_984,"Too many in-app purchases, very expensive",4,2025-05-29,app_store,0,41,User_8074,Love it!
appstore_sample_985,Loading times are too long,4,2025-05-29,app_store,0,26,User_7224,Amazing game!
appstore_sample_986,"Battery drain is terrible, but gameplay is addictive",2,2025-05-29,app_store,0,52,User_2676,Disappointing
appstore_sample_987,Game crashes frequently on my device,1,2025-05-29,app_store,0,36,User_2725,Could be better
appstore_sample_988,"Much better than Genshin, finally a worthy competitor",2,2025-05-29,app_store,0,53,User_3902,Love it!
appstore_sample_989,"Great storyline, characters are well designed",4,2025-05-29,app_store,0,45,User_9475,Disappointing
appstore_sample_990,Amazing world design and exploration,2,2025-05-29,app_store,0,36,User_6823,Fantastic experience
appstore_sample_991,Beautiful music and sound effects,2,2025-05-29,app_store,0,33,User_2821,Mixed feelings
appstore_sample_992,"Battery drain is terrible, but gameplay is addictive",3,2025-05-29,app_store,0,52,User_1474,Great potential
appstore_sample_993,Customer support is very responsive,5,2025-05-29,app_store,0,35,User_7734,Disappointing
appstore_sample_994,Combat system feels so smooth on iOS,1,2025-05-29,app_store,0,36,User_1468,Love it!
appstore_sample_995,F2P friendly compared to other gacha games,3,2025-05-29,app_store,0,42,User_1338,Love it!
appstore_sample_996,Optimization needed for older iPhone models,4,2025-05-29,app_store,0,43,User_2049,Mixed feelings
appstore_sample_997,Best mobile RPG I've played this year,5,2025-05-29,app_store,0,37,User_2719,Could be better
appstore_sample_998,F2P friendly compared to other gacha games,1,2025-05-29,app_store,0,42,User_7059,Mixed feelings
appstore_sample_999,"Much better than Genshin, finally a worthy competitor",5,2025-05-29,app_store,0,53,User_5890,Amazing game!
appstore_sample_1000,Combat system feels so smooth on iOS,4,2025-05-29,app_store,0,36,User_4740,Love it!
appstore_sample_1001,Best mobile RPG I've played this year,2,2025-05-29,app_store,0,37,User_1692,Highly recommended
appstore_sample_1002,"Too many in-app purchases, very expensive",1,2025-05-29,app_store,0,41,User_1423,Mixed feelings
appstore_sample_1003,Loading times are too long,3,2025-05-29,app_store,0,26,User_5336,Great potential
appstore_sample_1004,"Much better than Genshin, finally a worthy competitor",5,2025-05-29,app_store,0,53,User_6606,Good but needs work
appstore_sample_1005,"Too many in-app purchases, very expensive",5,2025-05-29,app_store,0,41,User_1013,Great potential
appstore_sample_1006,Beautiful music and sound effects,2,2025-05-29,app_store,0,33,User_1904,Could be better
appstore_sample_1007,Loading times are too long,4,2025-05-29,app_store,0,26,User_6186,Disappointing
appstore_sample_1008,"Much better than Genshin, finally a worthy competitor",5,2025-05-29,app_store,0,53,User_4784,Highly recommended
appstore_sample_1009,"Too many in-app purchases, very expensive",2,2025-05-29,app_store,0,41,User_3286,Fantastic experience
appstore_sample_1010,"Too many in-app purchases, very expensive",1,2025-05-29,app_store,0,41,User_9785,Worth playing
appstore_sample_1011,Beautiful music and sound effects,4,2025-05-29,app_store,0,33,User_6116,Worth playing
appstore_sample_1012,Customer support is very responsive,3,2025-05-29,app_store,0,35,User_4665,Could be better
appstore_sample_1013,Loading times are too long,1,2025-05-29,app_store,0,26,User_7549,Fantastic experience
appstore_sample_1014,"Too many in-app purchases, very expensive",2,2025-05-29,app_store,0,41,User_9330,Worth playing
appstore_sample_1015,F2P friendly compared to other gacha games,2,2025-05-29,app_store,0,42,User_8223,Worth playing
appstore_sample_1016,"Too many in-app purchases, very expensive",1,2025-05-29,app_store,0,41,User_7396,Mixed feelings
appstore_sample_1017,Amazing world design and exploration,3,2025-05-29,app_store,0,36,User_1162,Worth playing
appstore_sample_1018,Loading times are too long,3,2025-05-29,app_store,0,26,User_8252,Mixed feelings
appstore_sample_1019,Love this game! Graphics are stunning on iPhone,3,2025-05-29,app_store,0,47,User_7573,Worth playing
appstore_sample_1020,F2P friendly compared to other gacha games,5,2025-05-29,app_store,0,42,User_3808,Disappointing
appstore_sample_1021,"Much better than Genshin, finally a worthy competitor",1,2025-05-29,app_store,0,53,User_5370,Great potential
appstore_sample_1022,Love this game! Graphics are stunning on iPhone,3,2025-05-29,app_store,0,47,User_5012,Highly recommended
appstore_sample_1023,"Battery drain is terrible, but gameplay is addictive",1,2025-05-29,app_store,0,52,User_7980,Disappointing
appstore_sample_1024,Combat system feels so smooth on iOS,2,2025-05-29,app_store,0,36,User_2555,Great potential
appstore_sample_1025,Best mobile RPG I've played this year,5,2025-05-29,app_store,0,37,User_4681,Could be better
